,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202504010703,1,7,12,ゼットエール,牡3,56.0,松本大輝,0:1:11.2,nan,2.3,1.0,502,[西] 吉田直弘,ダート,1200,曇,良,2025年05月24日,未勝利,2022107278,01191
202504010703,2,2,3,ミッキーマカパ,牡3,54.0,舟山瑠泉,0:1:12.1,5,6.7,3.0,520,[東] 田中博康,ダート,1200,曇,良,2025年05月24日,未勝利,2022105737,01221
202504010703,3,5,9,エテオクロス,牡3,54.0,石田拓郎,0:1:12.6,3,21.5,6.0,518,[東] 新開幸一,ダート,1200,曇,良,2025年05月24日,未勝利,2022105459,01203
202504010703,4,8,15,ジョイナーテソーロ,牝3,55.0,丹内祐次,0:1:12.8,1,3.2,2.0,432,[東] 畠山吉宏,ダート,1200,曇,良,2025年05月24日,未勝利,2022102267,01091
202504010703,5,3,4,アイアンオバーカム,牝3,55.0,武藤雅,0:1:13.1,1.3/4,160.8,13.0,448,[東] 南田美知,ダート,1200,曇,良,2025年05月24日,未勝利,2022100587,01169
202504010703,6,1,1,サツキレジーナ,牝3,53.0,今村聖奈,0:1:13.1,ハナ,129.4,12.0,420,[東] 石栗龍彦,ダート,1200,曇,良,2025年05月24日,未勝利,2022101204,01193
202504010703,7,3,5,レジョンデロル,牡3,57.0,菊沢一樹,0:1:13.5,2.1/2,72.5,10.0,416,[東] 加藤征弘,ダート,1200,曇,良,2025年05月24日,未勝利,2022107398,01161
202504010703,8,4,6,リラキトス,牡3,57.0,荻野極,0:1:13.8,2,16.9,5.0,484,[東] 高木登,ダート,1200,曇,良,2025年05月24日,未勝利,2022103032,01160
202504010703,9,6,10,アルムチャーチル,牡3,57.0,秋山稔樹,0:1:13.9,クビ,7.0,4.0,474,[西] 北出成人,ダート,1200,曇,良,2025年05月24日,未勝利,2022106567,01181
202504010703,10,6,11,ベストロイヤル,牡3,56.0,横山琉人,0:1:13.9,アタマ,27.5,7.0,486,[東] 相沢郁,ダート,1200,曇,良,2025年05月24日,未勝利,2022104168,01192
202504010703,11,2,2,マテンロウバディ,牡3,55.0,永島まな,0:1:14.4,3,68.6,9.0,444,[東] 久保田貴,ダート,1200,曇,良,2025年05月24日,未勝利,2022106536,01187
202504010703,12,5,8,ワンダーブリング,牡3,57.0,角田大和,0:1:14.9,3,103.0,11.0,534,[西] 石橋守,ダート,1200,曇,良,2025年05月24日,未勝利,2022100215,01186
202504010703,13,4,7,アンジュオスリール,牝3,52.0,石神深道,0:1:15.2,2,28.1,8.0,462,[東] 和田正一,ダート,1200,曇,良,2025年05月24日,未勝利,2022100784,01209
202504010703,14,8,14,イチザマジック,牝3,52.0,佐藤翔馬,0:1:15.2,アタマ,563.3,15.0,412,[東] 的場均,ダート,1200,曇,良,2025年05月24日,未勝利,2022109117,01207
202504010703,15,7,13,イタリックタイプ,牡3,57.0,江田照男,0:1:15.9,4,439.3,14.0,418,[東] 田中剛,ダート,1200,曇,良,2025年05月24日,未勝利,2022106268,00689
202504010704,1,3,3,サクセスバラード,牡5,60.0,上野翔,0:3:12.5,nan,2.0,1.0,470,[東] 竹内正洋,障害,2890,曇,良,2025年05月24日,未勝利,2020104898,01087
202504010704,2,8,12,ディープレイヤー,牡6,60.0,五十嵐雄,0:3:13.2,4,7.2,3.0,488,[東] 大和田成,障害,2890,曇,良,2025年05月24日,未勝利,2019105844,01069
202504010704,3,4,5,セファーラジエル,牡7,60.0,中村将之,0:3:13.5,2,3.3,2.0,534,[西] 高柳大輔,障害,2890,曇,良,2025年05月24日,未勝利,2018105131,01101
202504010704,4,6,9,アスプリージャ,牡4,59.0,草野太郎,0:3:14.0,3,52.5,9.0,476,[東] 中舘英二,障害,2890,曇,良,2025年05月24日,未勝利,2021100761,01113
202504010704,5,5,7,コスモゴレアドール,牡6,57.0,土田真翔,0:3:14.3,2,17.1,6.0,432,[東] 土田稔,障害,2890,曇,良,2025年05月24日,未勝利,2019100741,01198
202504010704,6,4,4,サトノグレイト,セ5,60.0,黒岩悠,0:3:16.4,大,93.0,10.0,490,[西] 中竹和也,障害,2890,曇,良,2025年05月24日,未勝利,2020102971,01072
202504010704,7,7,11,フォルガイル,牡4,57.0,水沼元輝,0:3:16.5,クビ,156.7,11.0,434,[東] 加藤和宏,障害,2890,曇,良,2025年05月24日,未勝利,2021101164,01201
202504010704,8,8,13,アイファーキャップ,牡4,59.0,小牧加矢,0:3:17.6,7,14.3,5.0,462,[西] 加藤公太,障害,2890,曇,良,2025年05月24日,未勝利,2021107295,01196
202504010704,9,7,10,フォーディアライフ,牡4,59.0,石神深一,0:3:18.2,4,12.2,4.0,540,[東] 矢嶋大樹,障害,2890,曇,良,2025年05月24日,未勝利,2021104770,01059
202504010704,10,6,8,ドライグ,牡5,60.0,難波剛健,0:3:18.5,1.3/4,169.7,12.0,472,[西] 大根田裕,障害,2890,曇,良,2025年05月24日,未勝利,2020101652,01066
202504010704,11,5,6,ダスク,牡5,60.0,高田潤,0:3:19.1,3.1/2,32.0,7.0,470,[西] 石坂公一,障害,2890,曇,良,2025年05月24日,未勝利,2020106953,01046
202504010704,12,1,1,ジーティージン,牡4,59.0,伴啓太,0:3:24.5,大,180.3,13.0,480,[東] 石栗龍彦,障害,2890,曇,良,2025年05月24日,未勝利,2021100119,01149
202504010704,中,2,2,オリエンタルナイト,牡4,59.0,森一馬,nan,nan,32.2,8.0,528,[西] 寺島良,障害,2890,曇,良,2025年05月24日,未勝利,2021104751,01139
202504010705,1,3,6,ウィズマスタング,牡3,57.0,斎藤新,0:1:49.0,nan,5.6,3.0,448,[西] 西園翔太,芝,1800,曇,良,2025年05月24日,未勝利,2022106045,01178
202504010705,2,7,14,ハクサンミラクル,牡3,57.0,佐々木大,0:1:49.1,1/2,11.8,7.0,472,[東] 武藤善則,芝,1800,曇,良,2025年05月24日,未勝利,2022100325,01197
202504010705,3,6,12,ジョワイユノエル,牝3,55.0,丹内祐次,0:1:49.1,クビ,4.1,1.0,464,[西] 辻野泰之,芝,1800,曇,良,2025年05月24日,未勝利,2022105715,01091
202504010705,4,4,7,エキゾチックガール,牝3,52.0,石神深道,0:1:49.6,3,21.0,8.0,410,[東] 和田正一,芝,1800,曇,良,2025年05月24日,未勝利,2022106831,01209
202504010705,5,8,15,ウインバーテックス,牡3,57.0,菊沢一樹,0:1:49.8,1.1/4,5.8,4.0,460,[東] 清水英克,芝,1800,曇,良,2025年05月24日,未勝利,2022103014,01161
202504010705,6,2,4,ヴォワラクテ,牝3,54.0,松本大輝,0:1:49.9,1/2,4.8,2.0,434,[西] 田中克典,芝,1800,曇,良,2025年05月24日,未勝利,2022106667,01191
202504010705,7,6,11,ジョリーピクシー,牝3,53.0,今村聖奈,0:1:50.0,1/2,9.8,6.0,452,[西] 笹田和秀,芝,1800,曇,良,2025年05月24日,未勝利,2022102613,01193
202504010705,8,2,3,ベールドインパクト,牡3,57.0,武藤雅,0:1:50.4,2.1/2,9.5,5.0,448,[東] 小島茂之,芝,1800,曇,良,2025年05月24日,未勝利,2022103493,01169
202504010705,9,1,2,リュウジンマル,牡3,53.0,小林美駒,0:1:50.4,アタマ,69.0,12.0,518,[東] 村田一誠,芝,1800,曇,良,2025年05月24日,未勝利,2022105883,01206
202504010705,10,1,1,マイネルメドリング,牡3,57.0,丸山元気,0:1:50.4,クビ,138.5,13.0,440,[東] 青木孝文,芝,1800,曇,良,2025年05月24日,未勝利,2022106539,01127
202504010705,11,5,9,スマイルデイズ,牝3,54.0,横山琉人,0:1:50.6,3/4,26.8,9.0,414,[東] 辻哲英,芝,1800,曇,良,2025年05月24日,未勝利,2022105704,01192
202504010705,12,4,8,マイネルアース,牡3,57.0,小沢大仁,0:1:50.9,2,176.5,15.0,472,[東] 金成貴史,芝,1800,曇,良,2025年05月24日,未勝利,2022106538,01185
202504010705,13,8,16,デルマイオ,牡3,57.0,国分恭介,0:1:51.0,1,66.3,11.0,468,[西] 畑端省吾,芝,1800,曇,良,2025年05月24日,未勝利,2022101965,01124
202504010705,14,7,13,キタサンモンドー,牡3,57.0,荻野極,0:1:51.4,2,32.5,10.0,464,[西] 橋口慎介,芝,1800,曇,良,2025年05月24日,未勝利,2022103672,01160
202504010705,15,3,5,ハクサンビューティ,牝3,52.0,水沼元輝,0:1:51.6,1.1/4,171.8,14.0,410,[東] 土田稔,芝,1800,曇,良,2025年05月24日,未勝利,2022100222,01201
202504010705,16,5,10,エントロピー,牝3,55.0,角田大和,0:1:52.5,5,311.5,16.0,388,[東] 武藤善則,芝,1800,曇,良,2025年05月24日,未勝利,2022101797,01186
202504010706,1,8,15,アリステア,牡3,57.0,斎藤新,0:1:54.7,nan,5.7,2.0,486,[東] 斎藤誠,ダート,1800,曇,良,2025年05月24日,未勝利,2022102227,01178
202504010706,2,4,6,フランキーバローズ,牡3,54.0,柴田裕一,0:1:54.7,クビ,6.2,3.0,470,[西] 池江泰寿,ダート,1800,曇,良,2025年05月24日,未勝利,2022101417,01212
202504010706,3,4,7,デルマアリエル,牡3,54.0,石神深道,0:1:54.8,1/2,10.1,7.0,456,[東] 深山雅史,ダート,1800,曇,良,2025年05月24日,未勝利,2022101968,01209
202504010706,4,2,3,アイルランズコール,牡3,57.0,荻野極,0:1:54.8,ハナ,25.2,9.0,506,[西] 吉岡辰弥,ダート,1800,曇,良,2025年05月24日,未勝利,2022106580,01160
202504010706,5,7,13,ノイシュタット,牡3,57.0,丹内祐次,0:1:54.9,1/2,6.9,4.0,480,[東] 牧光二,ダート,1800,曇,良,2025年05月24日,未勝利,2022105371,01091
202504010706,6,7,12,ジャスティントレノ,牡3,57.0,泉谷楓真,0:1:55.0,1/2,9.5,6.0,480,[西] 杉山晴紀,ダート,1800,曇,良,2025年05月24日,未勝利,2022110005,01182
202504010706,7,2,2,タナハシ,牡3,57.0,菊沢一樹,0:1:55.2,1,12.4,8.0,504,[東] 伊坂重信,ダート,1800,曇,良,2025年05月24日,未勝利,2022100195,01161
202504010706,8,1,1,メイショウゲキハ,牡3,57.0,角田大和,0:1:55.5,1.3/4,3.6,1.0,520,[西] 藤原英昭,ダート,1800,曇,良,2025年05月24日,未勝利,2022102563,01186
202504010706,9,6,11,マルチタスク,牡3,56.0,横山琉人,0:1:55.6,1/2,173.4,12.0,466,[東] 相沢郁,ダート,1800,曇,良,2025年05月24日,未勝利,2022100449,01192
202504010706,10,5,8,タイキフィアリーベ,牡3,57.0,丸山元気,0:1:55.6,クビ,8.7,5.0,464,[西] 中尾秀正,ダート,1800,曇,良,2025年05月24日,未勝利,2022103156,01127
202504010706,11,3,4,ハックルベリー,牡3,53.0,河原田菜,0:1:55.9,1.3/4,177.9,14.0,500,[西] 加藤公太,ダート,1800,曇,良,2025年05月24日,未勝利,2022101933,01204
202504010706,12,6,10,ジェイルブレイク,牡3,57.0,秋山稔樹,0:1:56.5,3.1/2,150.8,11.0,452,[東] 蛯名利弘,ダート,1800,曇,良,2025年05月24日,未勝利,2022100831,01181
202504010706,13,5,9,ホウオウブライツ,牡3,56.0,松本大輝,0:1:56.8,2,31.4,10.0,466,[東] 稲垣幸雄,ダート,1800,曇,良,2025年05月24日,未勝利,2022103526,01191
202504010706,14,8,14,アスコットロマン,牡3,57.0,江田照男,0:1:56.9,クビ,174.6,13.0,476,[東] 天間昭一,ダート,1800,曇,良,2025年05月24日,未勝利,2022101287,00689
202504010706,15,3,5,ラブリイビジョン,牡3,54.0,佐藤翔馬,0:1:58.2,8,466.7,15.0,484,[東] 鈴木伸尋,ダート,1800,曇,良,2025年05月24日,未勝利,2022104466,01207
202504010707,1,5,10,クリールスル,牝3,55.0,菊沢一樹,0:1:23.0,nan,13.7,8.0,456,[東] 矢野英一,芝,1400,曇,良,2025年05月24日,未勝利,2022103501,01161
202504010707,2,6,11,アンダーザライト,牡3,57.0,荻野極,0:1:23.0,ハナ,5.2,2.0,524,[東] 宮田敬介,芝,1400,曇,良,2025年05月24日,未勝利,2022102962,01160
202504010707,3,8,15,オカゲサン,牡3,57.0,吉田隼人,0:1:23.2,1,4.8,1.0,496,[東] 尾形和幸,芝,1400,曇,良,2025年05月24日,未勝利,2022104068,01095
202504010707,4,1,2,セゾンデフィーユ,牝3,55.0,小沢大仁,0:1:23.2,クビ,5.4,3.0,468,[東] 稲垣幸雄,芝,1400,曇,良,2025年05月24日,未勝利,2022105398,01185
202504010707,5,7,14,リオンプライム,牝3,55.0,国分恭介,0:1:23.3,1/2,61.6,11.0,486,[西] 鈴木孝志,芝,1400,曇,良,2025年05月24日,未勝利,2022103100,01124
202504010707,6,1,1,ハーフェン,牝3,55.0,丹内祐次,0:1:23.3,クビ,10.9,7.0,398,[東] 新開幸一,芝,1400,曇,良,2025年05月24日,未勝利,2022100614,01091
202504010707,7,2,3,ナンナンプー,牝3,55.0,佐々木大,0:1:23.9,3.1/2,7.2,4.0,440,[東] 矢嶋大樹,芝,1400,曇,良,2025年05月24日,未勝利,2022102878,01197
202504010707,8,2,4,ダーカザンブラック,牝3,55.0,亀田温心,0:1:24.0,3/4,31.6,9.0,450,[西] 坂口智康,芝,1400,曇,良,2025年05月24日,未勝利,2022104217,01176
202504010707,9,8,16,ベルアーブル,牝3,55.0,丸山元気,0:1:24.1,1/2,7.5,5.0,434,[東] 矢嶋大樹,芝,1400,曇,良,2025年05月24日,未勝利,2022104593,01127
202504010707,10,7,13,ジュントミー,牝3,53.0,永島まな,0:1:24.2,1/2,8.0,6.0,492,[西] 友道康夫,芝,1400,曇,良,2025年05月24日,未勝利,2022104837,01187
202504010707,11,5,9,メイショウハマギク,牝3,55.0,角田大和,0:1:24.4,1.1/4,40.0,10.0,490,[西] 藤岡健一,芝,1400,曇,良,2025年05月24日,未勝利,2022103228,01186
202504010707,12,3,5,ヒオウギ,牝3,52.0,石神深道,0:1:24.7,2,174.2,15.0,404,[西] 長谷川浩,芝,1400,曇,良,2025年05月24日,未勝利,2022106798,01209
202504010707,13,4,8,スキャットメロディ,牡3,54.0,柴田裕一,0:1:25.0,1.3/4,75.6,12.0,464,[西] 中竹和也,芝,1400,曇,良,2025年05月24日,未勝利,2022106134,01212
202504010707,14,3,6,ナイスガイ,牡3,54.0,鷲頭虎太,0:1:25.3,1.1/2,153.0,14.0,516,[西] 河嶋宏樹,芝,1400,曇,良,2025年05月24日,未勝利,2022106946,01202
202504010707,15,4,7,イチジョウサクラ,牝3,52.0,森田誠也,0:1:25.3,クビ,183.0,16.0,426,[西] 牧田和弥,芝,1400,曇,良,2025年05月24日,未勝利,2022102140,01222
202504010707,16,6,12,ダンツトラバース,牡3,56.0,松本大輝,0:1:25.7,2.1/2,79.6,13.0,482,[西] 本田優,芝,1400,曇,良,2025年05月24日,未勝利,2022100021,01191
202504010708,1,5,9,ゴヴェルナーレリコ,牝4,52.0,小林美駒,0:1:53.3,nan,5.2,3.0,444,[東] 辻哲英,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021105085,01206
202504010708,2,3,4,カレンワッツアップ,牡4,58.0,角田大和,0:1:53.4,クビ,4.1,2.0,476,[西] 小林真也,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021104321,01186
202504010708,3,7,13,メイショウクモイ,牡5,58.0,泉谷楓真,0:1:53.5,1/2,10.5,4.0,478,[西] 飯田祐史,ダート,1800,曇,良,2025年05月24日,1勝クラス,2020106922,01182
202504010708,4,6,10,ヴァズレーヌ,牝4,56.0,佐々木大,0:1:53.5,クビ,2.7,1.0,468,[東] 嘉藤貴行,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021106707,01197
202504010708,5,7,12,ブレットフライ,牡6,57.0,横山琉人,0:1:53.5,ハナ,10.6,5.0,514,[東] 萱野浩二,ダート,1800,曇,良,2025年05月24日,1勝クラス,2019104005,01192
202504010708,6,4,7,ブレードサクセス,牡4,55.0,水沼元輝,0:1:53.8,1.1/2,33.9,10.0,502,[東] 岩戸孝樹,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021103376,01201
202504010708,7,5,8,キョウエイフロイデ,牝4,53.0,石田拓郎,0:1:53.8,ハナ,21.2,7.0,472,[東] 中川公成,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021101053,01203
202504010708,8,6,11,コーリンカルベラ,牡4,58.0,秋山稔樹,0:1:53.9,1/2,30.9,9.0,490,[東] 小野次郎,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021101195,01181
202504010708,9,8,14,リリーアロー,牡6,56.0,永島まな,0:1:53.9,クビ,25.8,8.0,500,[西] 平田修,ダート,1800,曇,良,2025年05月24日,1勝クラス,2019100689,01187
202504010708,10,3,5,ワンダーウィルク,牡6,54.0,河原田菜,0:1:54.3,2.1/2,45.5,11.0,518,[西] 今野貞一,ダート,1800,曇,良,2025年05月24日,1勝クラス,2019103092,01204
202504010708,11,4,6,サイモンポーリア,牝7,56.0,斎藤新,0:1:54.6,2,121.1,12.0,488,[東] 根本康広,ダート,1800,曇,良,2025年05月24日,1勝クラス,2018101166,01178
202504010708,12,2,2,エイカイボクサー,牡4,58.0,小沢大仁,0:1:54.7,クビ,12.3,6.0,480,[西] 藤原英昭,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021105298,01185
202504010708,13,2,3,トライデント,牡4,57.0,松本大輝,0:1:56.3,10,280.0,15.0,506,[東] 新開幸一,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021102793,01191
202504010708,14,8,15,カウネウス,牝4,53.0,森田誠也,0:1:57.6,8,151.0,13.0,456,[西] 前川恭子,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021105487,01222
202504010708,15,1,1,イエローサファイア,牝4,53.0,舟山瑠泉,0:1:58.6,6,263.2,14.0,514,[西] 佐藤悠太,ダート,1800,曇,良,2025年05月24日,1勝クラス,2021104116,01221
202504010709,1,4,6,ゼンダンタカ,牝3,55.0,角田大和,0:0:55.3,nan,27.5,6.0,434,[西] 角田晃一,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022106187,01186
202504010709,1,6,11,ヴェナートル,牡3,57.0,武藤雅,0:0:55.3,同着,12.2,5.0,484,[東] 武藤善則,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022101469,01169
202504010709,3,8,14,カウンターセブン,牡3,57.0,今村聖奈,0:0:55.4,3/4,2.5,1.0,490,[東] 村田一誠,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022104197,01193
202504010709,4,3,5,フウセツ,牡3,57.0,丹内祐次,0:0:55.5,クビ,2.9,2.0,478,[東] 鈴木慎太,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022101626,01091
202504010709,5,8,15,シュラフ,牝3,55.0,嶋田純次,0:0:55.6,1,9.6,4.0,428,[東] 佐藤吉勝,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022103324,01134
202504010709,6,5,9,エコロハート,牝3,55.0,亀田温心,0:0:55.8,1.1/4,27.5,7.0,416,[西] 須貝尚介,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022105212,01176
202504010709,7,6,10,ラインパシオン,牝3,55.0,江田照男,0:0:55.9,1/2,214.1,14.0,392,[東] 水野貴広,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022106190,00689
202504010709,8,7,13,ワイルドゴーア,牡3,57.0,斎藤新,0:0:55.9,クビ,7.0,3.0,458,[東] 加藤士津,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022109047,01178
202504010709,9,2,2,ミライヘノブーケ,牝3,55.0,菊沢一樹,0:0:56.0,3/4,54.5,11.0,436,[東] 伊藤大士,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022101983,01161
202504010709,10,5,8,ハヤテノツバサ,牡3,57.0,秋山稔樹,0:0:56.2,1,34.3,8.0,504,[西] 杉山佳明,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022100194,01181
202504010709,11,4,7,ヴィヴァラリス,牝3,55.0,佐々木大,0:0:56.8,3.1/2,42.6,9.0,382,[東] 尾関知人,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022102749,01197
202504010709,12,2,3,ハニーアイリー,牝3,55.0,荻野極,0:0:56.9,1/2,52.4,10.0,460,[東] 矢野英一,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022103036,01160
202504010709,13,7,12,フレンドラック,牡3,57.0,横山琉人,0:0:57.2,2,200.0,13.0,460,[東] 南田美知,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022100257,01192
202504010709,14,1,1,ブリッツアロング,牡3,57.0,丸山元気,0:0:57.9,4,100.6,12.0,488,[東] 上原博之,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022102819,01127
202504010709,15,3,4,ルナプローブ,牝3,55.0,佐藤翔馬,0:0:58.2,2,614.6,15.0,376,[東] 小手川準,芝,1000,小雨,良,2025年05月24日,1勝クラス,2022102519,01207
202504010710,1,8,15,アレナリア,牝6,56.0,国分恭介,0:2:00.9,nan,15.6,6.0,432,[西] 西園翔太,芝,2000,小雨,良,2025年05月24日,1勝クラス,2019105824,01124
202504010710,2,7,14,サイレントグルーヴ,牝4,56.0,角田大和,0:2:01.0,1/2,24.2,7.0,490,[西] 角田晃一,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021105274,01186
202504010710,3,1,2,イゾレエオリア,牝5,56.0,小沢大仁,0:2:01.1,3/4,9.4,5.0,456,[東] 伊藤大士,芝,2000,小雨,良,2025年05月24日,1勝クラス,2020102785,01185
202504010710,4,1,1,ウインデイジー,牝4,56.0,丹内祐次,0:2:01.1,アタマ,5.5,4.0,456,[西] 宮徹,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021106194,01091
202504010710,5,6,12,フルレゾン,牝4,56.0,亀田温心,0:2:01.4,1.3/4,4.7,3.0,444,[西] 池添学,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021104840,01176
202504010710,6,2,3,オリーボーレン,牝4,56.0,横山琉人,0:2:01.5,3/4,4.3,2.0,464,[西] 藤岡健一,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021105739,01192
202504010710,7,4,8,メアヴィア,牝4,56.0,吉田隼人,0:2:01.6,1/2,26.9,8.0,472,[東] 金成貴史,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021104820,01095
202504010710,8,8,16,スズカミエール,牝4,56.0,斎藤新,0:2:01.7,1/2,4.1,1.0,468,[西] 吉村圭司,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021102988,01178
202504010710,9,4,7,ケイツールピア,牝4,56.0,小林美駒,0:2:01.8,クビ,104.3,14.0,408,[東] 蛯名利弘,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021101801,01206
202504010710,10,2,4,ニホンピロアリー,牝5,56.0,丸山元気,0:2:02.2,2,28.5,9.0,432,[西] 中尾秀正,芝,2000,小雨,良,2025年05月24日,1勝クラス,2020104224,01127
202504010710,11,3,6,チビノシエラザード,牝4,56.0,菊沢一樹,0:2:02.3,3/4,189.6,16.0,444,[東] 和田勇介,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021105209,01161
202504010710,12,5,9,キセキノエンジェル,牝6,56.0,秋山稔樹,0:2:02.4,1/2,153.1,15.0,472,[東] 武市康男,芝,2000,小雨,良,2025年05月24日,1勝クラス,2019106416,01181
202504010710,13,6,11,ヴィントシュティレ,牝4,56.0,武藤雅,0:2:02.6,1.1/2,35.2,10.0,476,[東] 古賀慎明,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021105713,01169
202504010710,14,3,5,ゴールデンステップ,牝4,56.0,松本大輝,0:2:03.0,2,74.1,13.0,482,[東] 和田勇介,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021103555,01191
202504010710,15,5,10,マックスセレナーデ,牝4,56.0,荻野極,0:2:04.2,7,55.5,12.0,512,[西] 橋口慎介,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021101400,01160
202504010710,中,7,13,ルージュピルエット,牝4,56.0,永島まな,nan,nan,46.3,11.0,470,[西] 大久保龍,芝,2000,小雨,良,2025年05月24日,1勝クラス,2021105287,01187
202504010711,1,6,12,セシリエプラージュ,牝4,56.0,丹内祐次,0:1:09.8,nan,1.9,1.0,426,[西] 中村直也,芝,1200,曇,良,2025年05月24日,2勝クラス,2021104941,01091
202504010711,2,5,10,イグニション,牡5,58.0,荻野極,0:1:09.9,1/2,5.5,2.0,466,[西] 畑端省吾,芝,1200,曇,良,2025年05月24日,2勝クラス,2020103898,01160
202504010711,3,4,7,ゴールドスター,牡4,58.0,菊沢一樹,0:1:09.9,クビ,7.5,3.0,462,[東] 奥村武,芝,1200,曇,良,2025年05月24日,2勝クラス,2021103561,01161
202504010711,4,5,9,アイノセンシ,牡5,58.0,丸山元気,0:1:10.0,クビ,18.7,6.0,508,[東] 牧光二,芝,1200,曇,良,2025年05月24日,2勝クラス,2020100632,01127
202504010711,5,1,1,エコロマーズ,牡4,58.0,佐々木大,0:1:10.0,ハナ,16.3,5.0,492,[西] 牧浦充徳,芝,1200,曇,良,2025年05月24日,2勝クラス,2021102016,01197
202504010711,6,7,14,エールレヴリー,牝5,56.0,小沢大仁,0:1:10.0,クビ,13.4,4.0,484,[西] 武英智,芝,1200,曇,良,2025年05月24日,2勝クラス,2020102738,01185
202504010711,7,8,16,アップストローク,セ6,58.0,佐藤翔馬,0:1:10.1,クビ,40.9,11.0,470,[東] 杉浦宏昭,芝,1200,曇,良,2025年05月24日,2勝クラス,2019104675,01207
202504010711,8,7,13,テーオースパロー,牡6,58.0,国分恭介,0:1:10.2,3/4,28.9,9.0,494,[西] 清水久詞,芝,1200,曇,良,2025年05月24日,2勝クラス,2019104361,01124
202504010711,9,3,5,マイネルラッシュ,牡5,58.0,吉田隼人,0:1:10.4,1,21.6,8.0,470,[東] 水野貴広,芝,1200,曇,良,2025年05月24日,2勝クラス,2020105803,01095
202504010711,10,6,11,トリップトゥムーン,牡6,58.0,江田照男,0:1:10.4,クビ,125.9,15.0,464,[東] 粕谷昌央,芝,1200,曇,良,2025年05月24日,2勝クラス,2019103193,00689
202504010711,11,2,4,アサギリ,牝4,56.0,小林美駒,0:1:10.4,クビ,64.8,12.0,446,[東] 尾形和幸,芝,1200,曇,良,2025年05月24日,2勝クラス,2021100610,01206
202504010711,12,3,6,ホークレア,牝4,56.0,斎藤新,0:1:10.6,1,21.1,7.0,448,[東] 尾関知人,芝,1200,曇,良,2025年05月24日,2勝クラス,2021100198,01178
202504010711,13,1,2,ジオパーククラウン,牡5,58.0,横山琉人,0:1:10.7,1/2,111.8,14.0,448,[西] 長谷川浩,芝,1200,曇,良,2025年05月24日,2勝クラス,2020106131,01192
202504010711,14,4,8,クオレス,牝4,56.0,武藤雅,0:1:10.8,3/4,40.9,10.0,482,[東] 牧光二,芝,1200,曇,良,2025年05月24日,2勝クラス,2021103667,01169
202504010711,15,2,3,ディージェーサン,牝6,56.0,鷲頭虎太,0:1:11.3,3,79.2,13.0,448,[東] 堀内岳志,芝,1200,曇,良,2025年05月24日,2勝クラス,2019103517,01202
202504010711,16,8,15,ビッグショータイム,牡4,58.0,永島まな,0:1:12.4,7,274.1,16.0,484,[東] 土田稔,芝,1200,曇,良,2025年05月24日,2勝クラス,2021100626,01187
202504010712,1,7,13,ジーベック,牡4,55.0,古川奈穂,0:1:11.7,nan,11.1,4.0,452,[西] 矢作芳人,ダート,1200,曇,良,2025年05月24日,1勝クラス,2021103242,01190
202504010712,2,8,14,ゲーベル,牡4,58.0,小沢大仁,0:1:11.8,3/4,12.4,5.0,530,[西] 渡辺薫彦,ダート,1200,曇,良,2025年05月24日,1勝クラス,2021100786,01185
202504010712,3,7,12,プレアデスグループ,牝4,56.0,丹内祐次,0:1:11.9,クビ,26.0,9.0,448,[西] 吉岡辰弥,ダート,1200,曇,良,2025年05月24日,1勝クラス,2021104839,01091
